Unix,Date,Symbol,Open,High,Low,Close,Volume 1INCH,Volume BTC,tradecount
1651449600000,2022-05-02,ANTBTC,8.831e-05,8.971e-05,8.435e-05,8.884e-05,47444.6,4.12056854,2794
1651363200000,2022-05-01,ANTBTC,8.464e-05,8.97e-05,8.297e-05,8.84e-05,73764.9,6.37221069,2197
1651276800000,2022-04-30,ANTBTC,9.33e-05,9.607e-05,8.134e-05,8.46e-05,76450.5,6.91812734,3601
1651190400000,2022-04-29,ANTBTC,9.727e-05,0.00010097,9.192e-05,9.353e-05,68315.1,6.62967484,4014
1651104000000,2022-04-28,ANTBTC,9.814e-05,0.00010082,9.581e-05,9.703e-05,54096.9,5.29504426,1934
1651017600000,2022-04-27,ANTBTC,9.781e-05,0.0001005,9.7e-05,9.834e-05,28510.0,2.80435989,2839
1650931200000,2022-04-26,ANTBTC,0.00010208,0.00010375,9.65e-05,9.793e-05,68123.2,6.81872359,2740
1650844800000,2022-04-25,ANTBTC,0.00010651,0.0001066,0.00010071,0.00010209,60475.4,6.25278797,4389
1650758400000,2022-04-24,ANTBTC,0.00010837,0.00010943,0.00010621,0.00010634,30309.6,3.26908833,3662
1650672000000,2022-04-23,ANTBTC,0.0001127,0.00011511,0.00010767,0.00010835,75258.5,8.46002079,3602
1650585600000,2022-04-22,ANTBTC,0.00010423,0.00011541,0.00010423,0.00011298,89142.5,9.86847424,2835
1650499200000,2022-04-21,ANTBTC,0.0001056,0.00011045,0.00010316,0.00010409,92898.0,9.96831482,3242
1650412800000,2022-04-20,ANTBTC,0.00010599,0.00010933,0.00010401,0.00010537,40581.3,4.31229533,1919
1650326400000,2022-04-19,ANTBTC,0.00010477,0.00010632,0.00010343,0.00010625,17910.7,1.87742928,868
1650240000000,2022-04-18,ANTBTC,0.00010547,0.00010807,0.0001025,0.00010488,67368.0,7.03026212,2109
1650153600000,2022-04-17,ANTBTC,0.0001083,0.00011085,0.00010554,0.00010554,29100.0,3.15091223,1769
1650067200000,2022-04-16,ANTBTC,0.00010729,0.00010924,0.00010586,0.00010829,18531.3,1.99282481,2668
1649980800000,2022-04-15,ANTBTC,0.00010654,0.00010824,0.00010473,0.00010731,24283.0,2.58875412,3280
1649894400000,2022-04-14,ANTBTC,0.00010805,0.00010885,0.0001052,0.00010638,29170.0,3.11477383,2593
1649808000000,2022-04-13,ANTBTC,0.00010849,0.00011017,0.00010578,0.00010815,18028.4,1.94712634,823
1649721600000,2022-04-12,ANTBTC,0.00010547,0.00010966,0.00010444,0.00010848,67135.5,7.18718085,4285
1649635200000,2022-04-11,ANTBTC,0.00010854,0.00010875,0.00010257,0.00010503,62445.4,6.60606001,2502
1649548800000,2022-04-10,ANTBTC,0.00011063,0.00011158,0.00010753,0.00010863,71274.9,7.80978325,2030
1649462400000,2022-04-09,ANTBTC,0.00010787,0.00011174,0.00010787,0.00011078,44534.9,4.87125471,1551
1649376000000,2022-04-08,ANTBTC,0.0001129,0.00011392,0.00010665,0.00010805,74214.1,8.2082684,3210
1649289600000,2022-04-07,ANTBTC,0.00011028,0.00011463,0.00010865,0.0001129,91575.9,10.22087179,2515
1649203200000,2022-04-06,ANTBTC,0.0001233,0.0001243,0.00010963,0.00011059,164471.3,19.20607654,4171
1649116800000,2022-04-05,ANTBTC,0.00012376,0.00013588,0.00012252,0.00012344,208349.6,26.70835539,4529
1649030400000,2022-04-04,ANTBTC,0.00012834,0.00013649,0.00011821,0.00012357,199282.3,25.20626176,4485
1648944000000,2022-04-03,ANTBTC,0.00011512,0.000137,0.00011342,0.00012873,311479.6,39.79692311,6944
1648857600000,2022-04-02,ANTBTC,0.00011289,0.00012038,0.00011266,0.00011466,75820.2,8.86716525,2780
1648771200000,2022-04-01,ANTBTC,0.00011297,0.00011427,0.00010947,0.00011285,67642.2,7.57769929,1669
1648684800000,2022-03-31,ANTBTC,0.00011543,0.00012123,0.00011032,0.00011246,97267.1,11.17350437,2256
1648598400000,2022-03-30,ANTBTC,0.00011367,0.00011689,0.00011195,0.00011547,49717.1,5.72353174,1712
1648512000000,2022-03-29,ANTBTC,0.00011216,0.00011675,0.00011108,0.00011461,86049.4,9.79322938,5233
1648425600000,2022-03-28,ANTBTC,0.00011914,0.00012147,0.00011069,0.00011205,103755.1,12.30644403,3296
1648339200000,2022-03-27,ANTBTC,0.00012402,0.00012519,0.00011725,0.00011931,57078.5,6.91763141,4524
1648252800000,2022-03-26,ANTBTC,0.00012073,0.00012612,0.00011979,0.00012374,89242.8,10.99870915,3352
1648166400000,2022-03-25,ANTBTC,0.00011883,0.00012499,0.00011664,0.00012078,117424.2,14.24368142,3147
1648080000000,2022-03-24,ANTBTC,0.00011773,0.00012098,0.00011571,0.00011883,63594.3,7.490282,1421
1647993600000,2022-03-23,ANTBTC,0.00011339,0.00012251,0.00011328,0.00011743,63005.9,7.41452479,2469
1647907200000,2022-03-22,ANTBTC,0.00011731,0.00011866,0.00011328,0.00011341,48060.7,5.58431246,2377
1647820800000,2022-03-21,ANTBTC,0.00011303,0.00011907,0.00011098,0.00011752,50454.2,5.83429642,2599
1647734400000,2022-03-20,ANTBTC,0.00011834,0.00011904,0.00011126,0.00011291,85618.2,9.77166948,3194
1647648000000,2022-03-19,ANTBTC,0.00011268,0.0001202,0.00011253,0.00011797,123778.3,14.40035055,3263
1647561600000,2022-03-18,ANTBTC,0.00011111,0.0001137,0.00010889,0.0001125,50890.3,5.65094862,2681
1647475200000,2022-03-17,ANTBTC,0.00011473,0.00011672,0.00011092,0.00011107,35495.0,4.0312434,2851
1647388800000,2022-03-16,ANTBTC,0.0001127,0.00011555,0.00010877,0.00011452,85147.7,9.58554242,2505
1647302400000,2022-03-15,ANTBTC,0.00011196,0.00011411,0.0001093,0.00011223,61834.1,6.88131783,1474
1647216000000,2022-03-14,ANTBTC,0.00011315,0.00011365,0.00011005,0.00011185,41193.6,4.60467695,1229
1647129600000,2022-03-13,ANTBTC,0.00011143,0.00011506,0.00011049,0.00011308,36307.6,4.09738951,1167
1647043200000,2022-03-12,ANTBTC,0.0001128,0.00011572,0.00011119,0.00011133,27242.4,3.10016327,1121
1646956800000,2022-03-11,ANTBTC,0.00011476,0.00011683,0.00011257,0.00011257,32088.8,3.66852121,927
1646870400000,2022-03-10,ANTBTC,0.00011326,0.00011549,0.0001114,0.00011445,131663.1,14.90640395,1740
1646784000000,2022-03-09,ANTBTC,0.00011375,0.00011876,0.00011166,0.00011312,135623.8,15.44516313,2417
1646697600000,2022-03-08,ANTBTC,0.00011636,0.00011937,0.00010771,0.00011362,148194.2,17.07393409,2502
1646611200000,2022-03-07,ANTBTC,0.00011942,0.0001214,0.00011016,0.00011636,172235.8,20.18648388,3008
1646524800000,2022-03-06,ANTBTC,0.00012334,0.00012442,0.00011915,0.00011954,92152.0,11.17038163,1855
1646438400000,2022-03-05,ANTBTC,0.00012074,0.00012646,0.0001183,0.00012378,122199.4,15.04640489,3150
1646352000000,2022-03-04,ANTBTC,0.00011986,0.00012485,0.00011731,0.00012082,128107.7,15.53068384,3424
1646265600000,2022-03-03,ANTBTC,0.00011955,0.00012206,0.00011386,0.00012012,138661.0,16.23738852,5108
1646179200000,2022-03-02,ANTBTC,0.00012746,0.00012768,0.00011938,0.00011964,120204.2,14.84978166,2708
1646092800000,2022-03-01,ANTBTC,0.00012492,0.00013489,0.00012273,0.000127,207159.1,26.24414073,6344
1646006400000,2022-02-28,ANTBTC,0.00012832,0.00012917,0.00012204,0.00012491,155663.6,19.74804525,4238
1645920000000,2022-02-27,ANTBTC,0.00013876,0.0001399,0.00012807,0.00012855,187599.6,25.21472235,5339
1645833600000,2022-02-26,ANTBTC,0.00013859,0.0001478,0.00013735,0.00013864,195536.6,27.85129398,5808
1645747200000,2022-02-25,ANTBTC,0.00012924,0.00013945,0.00012796,0.00013823,267212.0,35.44200192,6896
1645660800000,2022-02-24,ANTBTC,0.0001296,0.00013506,0.00011821,0.00012936,242390.8,30.17905419,6733
1645574400000,2022-02-23,ANTBTC,0.00012615,0.00013366,0.00012463,0.00012973,113066.5,14.64410142,3987
1645488000000,2022-02-22,ANTBTC,0.00012011,0.00012877,0.00011972,0.00012581,128188.8,15.98219691,4876
1645401600000,2022-02-21,ANTBTC,0.0001269,0.0001315,0.00011942,0.0001201,91329.5,11.5774907,4885
1645315200000,2022-02-20,ANTBTC,0.00013346,0.00013806,0.0001238,0.00012666,155300.3,19.89952136,3146
1645228800000,2022-02-19,ANTBTC,0.00013492,0.00013745,0.00012958,0.00013377,111505.6,14.88511142,2616
1645142400000,2022-02-18,ANTBTC,0.00013051,0.00014471,0.00012979,0.0001347,179856.7,24.74437964,4056
1645056000000,2022-02-17,ANTBTC,0.00013654,0.00013805,0.00012917,0.0001303,107130.7,14.19818367,3065
1644969600000,2022-02-16,ANTBTC,0.00014373,0.00014488,0.00013388,0.00013613,101603.4,14.16394447,2698
1644883200000,2022-02-15,ANTBTC,0.00013679,0.00014394,0.00013679,0.00014369,133272.7,18.68617372,2828
1644796800000,2022-02-14,ANTBTC,0.00013697,0.00014059,0.00012934,0.00013646,234846.7,31.66381291,4287
1644710400000,2022-02-13,ANTBTC,0.00014639,0.0001498,0.00013522,0.00013704,115680.0,16.4515115,2885
1644624000000,2022-02-12,ANTBTC,0.00014344,0.00015335,0.00013842,0.00014672,189737.4,27.71974863,5787
1644537600000,2022-02-11,ANTBTC,0.00015957,0.00016025,0.00014079,0.00014351,302470.2,45.98526094,6745
1644451200000,2022-02-10,ANTBTC,0.00017751,0.00017754,0.0001591,0.00016007,105302.6,17.59252243,3221
1644364800000,2022-02-09,ANTBTC,0.00017173,0.00017853,0.00016776,0.00017737,157651.4,27.15054694,3476
1644278400000,2022-02-08,ANTBTC,0.00017628,0.0001831,0.0001662,0.00017134,201802.4,35.00091016,5247
1644192000000,2022-02-07,ANTBTC,0.0001889,0.00019223,0.0001746,0.00017618,194764.2,35.89768491,8088
1644105600000,2022-02-06,ANTBTC,0.00021098,0.00021432,0.00018442,0.0001889,281197.0,55.70774819,10467
1644019200000,2022-02-05,ANTBTC,0.00018914,0.0002126,0.00018321,0.00021097,361159.4,70.42080914,12823
1643932800000,2022-02-04,ANTBTC,0.00020705,0.00022723,0.00018622,0.00018915,451146.1,91.2831045,14792
1643846400000,2022-02-03,ANTBTC,0.00021033,0.00021671,0.00019752,0.00020795,296883.4,61.46585441,12372
1643760000000,2022-02-02,ANTBTC,0.00019476,0.00023034,0.00018834,0.0002101,461853.2,98.94023992,19489
1643673600000,2022-02-01,ANTBTC,0.00020161,0.00021065,0.00018768,0.00019467,388333.6,77.64443041,17477
1643587200000,2022-01-31,ANTBTC,0.00018174,0.00020672,0.00016835,0.00020235,506843.1,93.14127829,18211
1643500800000,2022-01-30,ANTBTC,0.00016475,0.00018819,0.00015744,0.00018193,566593.6,98.02810544,17574
1643414400000,2022-01-29,ANTBTC,0.00013977,0.00016753,0.00013958,0.00016464,475325.6,73.7491324,14165
1643328000000,2022-01-28,ANTBTC,0.00014268,0.0001472,0.00013766,0.00013972,285445.6,40.57386269,9108
1643241600000,2022-01-27,ANTBTC,0.00013393,0.00014786,0.00012719,0.00014262,273002.7,37.07867967,9816
1643155200000,2022-01-26,ANTBTC,0.0001371,0.00014346,0.00013125,0.00013394,262907.0,35.69195668,8477
1643068800000,2022-01-25,ANTBTC,0.00014391,0.00015116,0.00013392,0.00013678,359967.2,51.17747008,8398
1642982400000,2022-01-24,ANTBTC,0.00012995,0.00014786,0.00011784,0.00014385,360398.0,48.28156382,9702
1642896000000,2022-01-23,ANTBTC,0.00012824,0.00013497,0.00012,0.00013007,327208.6,41.89348195,6232
1642809600000,2022-01-22,ANTBTC,0.000145,0.00014688,0.00011713,0.00012824,425096.7,55.16572463,7692
1642723200000,2022-01-21,ANTBTC,0.00016444,0.00016501,0.00013833,0.00014616,488749.4,73.23084889,9051
1642636800000,2022-01-20,ANTBTC,0.00015938,0.00017555,0.00015647,0.00016476,228722.1,37.78825734,5629
1642550400000,2022-01-19,ANTBTC,0.00017365,0.00017691,0.00015854,0.00015939,210815.5,34.92221064,5104
1642464000000,2022-01-18,ANTBTC,0.00017627,0.00019074,0.00017005,0.00017336,219796.7,39.87230607,8401
1642377600000,2022-01-17,ANTBTC,0.00018726,0.00018841,0.00017042,0.00017652,301748.1,53.13840679,8009
1642291200000,2022-01-16,ANTBTC,0.00019107,0.00019478,0.00018427,0.00018714,138301.1,26.1214141,6235
1642204800000,2022-01-15,ANTBTC,0.00019525,0.00020177,0.00018901,0.00019101,106624.3,20.78364084,5680
1642118400000,2022-01-14,ANTBTC,0.00019954,0.00020808,0.00019256,0.00019516,175728.0,34.96785754,8018
1642032000000,2022-01-13,ANTBTC,0.00021533,0.00021656,0.00019651,0.0001998,267275.3,54.98218741,13856
1641945600000,2022-01-12,ANTBTC,0.00019434,0.00022009,0.00019011,0.00021497,305941.1,61.88077301,11332
1641859200000,2022-01-11,ANTBTC,0.000178,0.00019752,0.0001728,0.00019434,365234.7,68.01155152,9790
1641772800000,2022-01-10,ANTBTC,0.00019631,0.00019631,0.00017445,0.00017793,275082.6,50.05860774,7364
1641686400000,2022-01-09,ANTBTC,0.00019351,0.00020002,0.00018816,0.00019622,450118.5,87.35619377,10997
1641600000000,2022-01-08,ANTBTC,0.00022422,0.00024639,0.00019132,0.00019387,474946.2,100.79313361,15164
1641513600000,2022-01-07,ANTBTC,0.00025183,0.00025538,0.00021773,0.00022416,338911.2,79.87211561,12912
1641427200000,2022-01-06,ANTBTC,0.00023669,0.00027519,0.00023121,0.00025232,434549.9,111.30129235,21050
1641340800000,2022-01-05,ANTBTC,0.0002413,0.00025249,0.00022093,0.00023651,265653.9,63.65606991,11348
1641254400000,2022-01-04,ANTBTC,0.00025768,0.00026722,0.000239,0.00024118,225790.7,57.19404053,11335
1641168000000,2022-01-03,ANTBTC,0.000276,0.00029725,0.00025268,0.0002578,493469.3,132.90398027,19683
1641081600000,2022-01-02,ANTBTC,0.0002743,0.00028403,0.00026159,0.00027624,198074.3,53.63345067,11179
1640995200000,2022-01-01,ANTBTC,0.00029242,0.0003079,0.00026746,0.00027438,306713.41,86.7538236,15944
1640908800000,2021-12-31,ANTBTC,0.00023832,0.00030103,0.00023832,0.00029336,372459.87,100.56712561,20694
1640822400000,2021-12-30,ANTBTC,0.00023356,0.00026807,0.00023218,0.00023817,350184.3,86.91870515,18402
1640736000000,2021-12-29,ANTBTC,0.00025738,0.0002864,0.00023074,0.00023356,695135.65,175.49083802,30105
1640649600000,2021-12-28,ANTBTC,0.00018428,0.00028639,0.00017926,0.00025699,1167209.25,282.67759962,43605
1640563200000,2021-12-27,ANTBTC,0.00019369,0.00020874,0.00018326,0.00018468,340204.1,66.67406552,12709
1640476800000,2021-12-26,ANTBTC,0.00019762,0.00021446,0.00018602,0.0001936,363456.0,71.01740465,13763
1640390400000,2021-12-25,ANTBTC,0.00021134,0.00022059,0.00018927,0.00019765,574210.2,114.98801616,17017
1640304000000,2021-12-24,ANTBTC,0.00019451,0.00023383,0.00018971,0.0002112,1104931.1,237.48292426,37867
1640217600000,2021-12-23,ANTBTC,0.00017775,0.0002203,0.00016152,0.00019438,895174.36,168.86739436,28669
1640131200000,2021-12-22,ANTBTC,0.00014271,0.00019099,0.00014161,0.00017808,1112208.54,190.42356614,33384
1640044800000,2021-12-21,ANTBTC,0.0001225,0.0001518,0.00011938,0.00014271,867675.8,121.2482539,19707
1639958400000,2021-12-20,ANTBTC,0.00011953,0.00012397,0.00011348,0.00012248,217350.9,25.49935445,3815
1639872000000,2021-12-19,ANTBTC,0.00012431,0.00012887,0.00011959,0.00011981,163414.2,20.30230167,3275
1639785600000,2021-12-18,ANTBTC,0.00012346,0.00013195,0.00012044,0.00012431,181513.9,22.93501292,4103
1639699200000,2021-12-17,ANTBTC,0.00013166,0.00013664,0.0001206,0.00012396,454353.5,58.45347078,7756
1639612800000,2021-12-16,ANTBTC,0.00014855,0.00015656,0.0001305,0.00013107,685200.9,98.3902529,17682
1639526400000,2021-12-15,ANTBTC,0.00012447,0.00014901,0.00011467,0.00014891,933484.2,123.78620654,23596
1639440000000,2021-12-14,ANTBTC,0.00010934,0.00012745,0.0001024,0.00012378,1030263.7,119.37407053,21725
1639353600000,2021-12-13,ANTBTC,8.964e-05,0.00011017,8.767e-05,0.00010934,873508.9,87.3184531,14988
1639267200000,2021-12-12,ANTBTC,8.66e-05,9.909e-05,8.562e-05,8.964e-05,282488.9,25.79929133,4784
1639180800000,2021-12-11,ANTBTC,8.689e-05,8.924e-05,8.527e-05,8.661e-05,91502.7,7.96850749,1988
1639094400000,2021-12-10,ANTBTC,9.732e-05,9.768e-05,8.684e-05,8.715e-05,264341.8,24.0060306,4076
1639008000000,2021-12-09,ANTBTC,9.9e-05,0.00010335,8.951e-05,9.725e-05,492962.8,47.32211968,7130
1638921600000,2021-12-08,ANTBTC,8.068e-05,0.00013,7.994e-05,9.815e-05,1980860.9,211.08736374,34532
1638835200000,2021-12-07,ANTBTC,8.428e-05,8.598e-05,8.009e-05,8.097e-05,118664.7,9.81143794,2248
1638748800000,2021-12-06,ANTBTC,7.904e-05,8.624e-05,7.831e-05,8.424e-05,274380.2,22.72420607,4991
1638662400000,2021-12-05,ANTBTC,8.543e-05,8.589e-05,7.75e-05,7.94e-05,218382.9,17.80793522,3003
1638576000000,2021-12-04,ANTBTC,8.88e-05,8.929e-05,7.783e-05,8.53e-05,324145.3,27.4819852,5320
1638489600000,2021-12-03,ANTBTC,9.336e-05,9.856e-05,8.316e-05,8.885e-05,277523.5,25.73157051,4592
1638403200000,2021-12-02,ANTBTC,9.411e-05,9.515e-05,9.113e-05,9.31e-05,175036.3,16.25370884,2873
1638316800000,2021-12-01,ANTBTC,9.709e-05,0.00010198,9.32e-05,9.391e-05,233919.9,22.8481481,4267
1638230400000,2021-11-30,ANTBTC,0.0001033,0.00011049,9.613e-05,9.751e-05,320894.2,32.55932991,5638
1638144000000,2021-11-29,ANTBTC,0.00010283,0.00011015,0.0001002,0.00010287,306895.8,32.01573668,4956
1638057600000,2021-11-28,ANTBTC,0.00011904,0.0001268,0.0001005,0.00010281,1064485.1,117.15619772,15311
1637971200000,2021-11-27,ANTBTC,9.48e-05,0.0001653,9.285e-05,0.00011875,5558633.8,752.44194296,99621
1637884800000,2021-11-26,ANTBTC,9.013e-05,9.809e-05,8.639e-05,9.48e-05,356236.2,32.56340838,5933
1637798400000,2021-11-25,ANTBTC,8.72e-05,9.277e-05,8.601e-05,9.003e-05,212059.9,18.89398202,3525
1637712000000,2021-11-24,ANTBTC,8.491e-05,9.345e-05,8.463e-05,8.696e-05,193632.1,17.12302176,4175
1637625600000,2021-11-23,ANTBTC,8.524e-05,8.676e-05,8.289e-05,8.48e-05,113810.9,9.64298821,3964
1637539200000,2021-11-22,ANTBTC,8.78e-05,8.924e-05,8.315e-05,8.525e-05,151359.9,12.95844946,4097
1637452800000,2021-11-21,ANTBTC,7.861e-05,9.657e-05,7.794e-05,8.768e-05,746341.8,66.44328655,14363
1637366400000,2021-11-20,ANTBTC,7.987e-05,8.018e-05,7.646e-05,7.871e-05,124806.4,9.77089146,1830
1637280000000,2021-11-19,ANTBTC,7.658e-05,8.109e-05,7.527e-05,8.033e-05,111150.3,8.64989511,1835
1637193600000,2021-11-18,ANTBTC,8.051e-05,8.536e-05,7.572e-05,7.649e-05,197232.4,15.90945446,3106
1637107200000,2021-11-17,ANTBTC,8.351e-05,8.397e-05,8.029e-05,8.067e-05,129538.0,10.50822337,1811
1637020800000,2021-11-16,ANTBTC,9.158e-05,9.206e-05,8.24e-05,8.351e-05,246935.5,21.21456538,4755
1636934400000,2021-11-15,ANTBTC,8.328e-05,9.457e-05,8.223e-05,9.142e-05,306846.2,27.19793169,5475
1636848000000,2021-11-14,ANTBTC,8.67e-05,8.673e-05,8.325e-05,8.328e-05,127940.2,10.8578495,2117
1636761600000,2021-11-13,ANTBTC,8.863e-05,9.98e-05,8.639e-05,8.646e-05,866035.5,80.47490041,13410
1636675200000,2021-11-12,ANTBTC,7.723e-05,9.122e-05,7.688e-05,8.863e-05,343296.1,28.51058661,6327
1636588800000,2021-11-11,ANTBTC,7.414e-05,7.846e-05,7.325e-05,7.744e-05,87973.9,6.6803628,1354
1636502400000,2021-11-10,ANTBTC,7.838e-05,7.914e-05,7.214e-05,7.425e-05,126612.7,9.6858075,2257
1636416000000,2021-11-09,ANTBTC,7.583e-05,8.247e-05,7.583e-05,7.869e-05,159293.4,12.68120067,3957
1636329600000,2021-11-08,ANTBTC,7.819e-05,7.829e-05,7.389e-05,7.589e-05,93315.0,7.08108126,2021
1636243200000,2021-11-07,ANTBTC,8.03e-05,8.174e-05,7.834e-05,7.834e-05,53343.6,4.25639617,859
1636156800000,2021-11-06,ANTBTC,8.259e-05,8.268e-05,7.934e-05,8.03e-05,52380.8,4.22252901,1115
1636070400000,2021-11-05,ANTBTC,8.5e-05,8.536e-05,8.223e-05,8.257e-05,98615.1,8.27270312,1548
1635984000000,2021-11-04,ANTBTC,8.044e-05,0.00010383,7.983e-05,8.479e-05,1195425.3,112.42293752,22121
1635897600000,2021-11-03,ANTBTC,7.622e-05,8.041e-05,7.576e-05,8.027e-05,146738.4,11.48634166,2575
1635811200000,2021-11-02,ANTBTC,7.704e-05,7.854e-05,7.622e-05,7.622e-05,126442.1,9.78472631,2207
1635724800000,2021-11-01,ANTBTC,7.644e-05,7.811e-05,7.543e-05,7.704e-05,96267.1,7.39781929,2236
1635638400000,2021-10-31,ANTBTC,7.215e-05,7.78e-05,7.19e-05,7.621e-05,119593.0,8.9701579,1839
1635552000000,2021-10-30,ANTBTC,7.361e-05,7.609e-05,7.185e-05,7.185e-05,107109.2,7.89533771,1504
1635465600000,2021-10-29,ANTBTC,7.342e-05,7.693e-05,7.261e-05,7.343e-05,159818.3,11.88154208,2035
1635379200000,2021-10-28,ANTBTC,7.52e-05,7.743e-05,7.217e-05,7.369e-05,91137.3,6.72839482,1760
1635292800000,2021-10-27,ANTBTC,7.959e-05,7.982e-05,7.478e-05,7.512e-05,84251.1,6.48873722,1470
1635206400000,2021-10-26,ANTBTC,7.238e-05,8.171e-05,7.208e-05,7.979e-05,399599.5,31.47890556,5133
1635120000000,2021-10-25,ANTBTC,7.442e-05,7.536e-05,7.215e-05,7.238e-05,111965.5,8.25388202,1203
1635033600000,2021-10-24,ANTBTC,7.723e-05,7.847e-05,7.318e-05,7.446e-05,131086.8,9.87171636,1283
1634947200000,2021-10-23,ANTBTC,7.67e-05,7.779e-05,7.578e-05,7.716e-05,50356.9,3.86748042,862
1634860800000,2021-10-22,ANTBTC,7.66e-05,7.734e-05,7.512e-05,7.668e-05,92515.9,7.06531415,1178
1634774400000,2021-10-21,ANTBTC,7.36e-05,7.654e-05,7.32e-05,7.654e-05,69310.6,5.18176659,1244
1634688000000,2021-10-20,ANTBTC,7.187e-05,7.367e-05,7.067e-05,7.316e-05,98953.6,7.14227797,1109
1634601600000,2021-10-19,ANTBTC,7.501e-05,7.658e-05,7.123e-05,7.2e-05,86131.86,6.3393285,1125
1634515200000,2021-10-18,ANTBTC,7.858e-05,7.9e-05,7.435e-05,7.513e-05,126796.22,9.66763323,1545
1634428800000,2021-10-17,ANTBTC,7.897e-05,8.559e-05,7.832e-05,7.858e-05,153555.0,12.4791136,1921
1634342400000,2021-10-16,ANTBTC,8.159e-05,8.204e-05,7.828e-05,7.887e-05,111948.6,8.9459624,1436
1634256000000,2021-10-15,ANTBTC,7.974e-05,8.783e-05,7.562e-05,8.147e-05,345835.4,28.29072246,4877
1634169600000,2021-10-14,ANTBTC,8.059e-05,8.162e-05,7.704e-05,7.977e-05,55009.7,4.35918568,774
1634083200000,2021-10-13,ANTBTC,8.032e-05,8.225e-05,7.8e-05,8.04e-05,131813.6,10.58689318,1286
1633996800000,2021-10-12,ANTBTC,7.929e-05,8.26e-05,7.522e-05,8.04e-05,298107.99,23.12567444,2715
1633910400000,2021-10-11,ANTBTC,8.388e-05,8.49e-05,7.829e-05,7.92e-05,393586.75,31.7959639,2757
1633824000000,2021-10-10,ANTBTC,8.932e-05,9.405e-05,8.39e-05,8.417e-05,203688.7,18.01554128,2968
1633737600000,2021-10-09,ANTBTC,9.046e-05,9.669e-05,8.804e-05,8.954e-05,556266.2,51.10967745,5381
1633651200000,2021-10-08,ANTBTC,8.8e-05,9.125e-05,8.589e-05,9e-05,118413.9,10.50127146,1848
1633564800000,2021-10-07,ANTBTC,8.487e-05,9.083e-05,8.325e-05,8.804e-05,316057.4,27.80722423,2740
1633478400000,2021-10-06,ANTBTC,9.604e-05,9.618e-05,8.4e-05,8.487e-05,206980.29,18.34173684,2613
1633392000000,2021-10-05,ANTBTC,9.699e-05,0.00010324,9.423e-05,9.571e-05,121211.05,11.96336097,1800
1633305600000,2021-10-04,ANTBTC,0.00010276,0.00010307,9.64e-05,9.642e-05,56968.8,5.75992698,921
1633219200000,2021-10-03,ANTBTC,0.0001042,0.00010635,0.00010093,0.00010231,109261.1,11.21560695,1425
1633132800000,2021-10-02,ANTBTC,9.754e-05,0.00010668,9.71e-05,0.00010374,142339.7,14.4273207,2000
1633046400000,2021-10-01,ANTBTC,9.844e-05,0.00010004,9.562e-05,9.785e-05,97268.63,9.50892702,1349
1632960000000,2021-09-30,ANTBTC,0.00010291,0.00010291,9.675e-05,9.83e-05,143324.7,14.06343444,1447
1632873600000,2021-09-29,ANTBTC,0.00010012,0.00010291,9.916e-05,0.00010291,72924.5,7.36247986,881
1632787200000,2021-09-28,ANTBTC,0.00010253,0.00010542,9.9e-05,9.983e-05,163844.1,16.64117766,1751
1632700800000,2021-09-27,ANTBTC,0.00010493,0.0001108,0.00010215,0.00010236,153781.3,16.42744774,1993
1632614400000,2021-09-26,ANTBTC,0.00011126,0.00011134,0.0001012,0.00010457,367633.1,38.56689502,3622
1632528000000,2021-09-25,ANTBTC,0.00011103,0.00011919,0.0001101,0.00011143,749069.2,85.75812567,7318
1632441600000,2021-09-24,ANTBTC,0.00011591,0.0001162,0.00010478,0.00011081,233835.4,25.78156482,3495
1632355200000,2021-09-23,ANTBTC,0.0001188,0.0001232,0.0001132,0.00011566,207781.7,24.36096202,2824
1632268800000,2021-09-22,ANTBTC,0.00011128,0.00012064,0.00010892,0.00011835,378086.0,43.59606957,3476
1632182400000,2021-09-21,ANTBTC,0.00011457,0.00011748,0.0001106,0.00011142,150295.0,17.23887487,2431
1632096000000,2021-09-20,ANTBTC,0.00012624,0.00012664,0.0001142,0.00011438,271737.2,32.99544487,4046
1632009600000,2021-09-19,ANTBTC,0.00012674,0.00014569,0.00012567,0.00012636,447809.1,60.03161331,7759
1631923200000,2021-09-18,ANTBTC,0.00012353,0.0001465,0.00012226,0.00012682,450386.3,60.32687278,7404
1631836800000,2021-09-17,ANTBTC,0.00012665,0.00012665,0.0001211,0.00012351,110384.7,13.57765608,1516
1631750400000,2021-09-16,ANTBTC,0.00012826,0.0001349,0.0001243,0.00012661,208632.9,27.11244575,3097
1631664000000,2021-09-15,ANTBTC,0.0001274,0.00013953,0.00012478,0.0001282,196227.5,25.66517155,3835
1631577600000,2021-09-14,ANTBTC,0.00012424,0.0001302,0.00012301,0.00012704,128705.8,16.18417883,2124
1631491200000,2021-09-13,ANTBTC,0.00013114,0.00013187,0.000121,0.00012402,167206.0,20.88450705,3192
1631404800000,2021-09-12,ANTBTC,0.0001218,0.00013693,0.00012158,0.00013114,189547.9,24.62078499,3424
1631318400000,2021-09-11,ANTBTC,0.00012087,0.00012588,0.00012,0.00012148,145251.0,17.87174826,2068
1631232000000,2021-09-10,ANTBTC,0.00012637,0.0001318,0.00011826,0.00012083,283116.1,34.9557967,3989
